loan_id,user_id,book_id,library_id,n_access,loan_date,due_date,return_date,returned_by
1260,654,321,3,2,2022-07-31,2022-08-14,2022-08-10,user
1261,261,377,5,2,2022-07-31,2022-08-14,2022-08-13,user
1262,471,307,1,2,2022-08-01,2022-08-15,2022-08-12,user
1263,262,141,3,1,2022-08-02,2022-08-16,2022-08-13,user
1264,683,392,2,1,2022-08-03,2022-08-17,2022-08-17,user
1265,10,137,5,1,2022-08-03,2022-08-17,2022-08-11,user
1266,996,452,2,2,2022-08-03,2022-08-17,2022-08-17,system
1267,477,147,3,2,2022-08-04,2022-08-18,2022-08-17,user
1268,295,71,5,1,2022-08-05,2022-08-19,2022-08-14,user
1269,694,544,4,2,2022-08-05,2022-08-19,2022-08-16,user
1270,560,577,1,1,2022-08-05,2022-08-19,2022-08-14,user
1271,162,9,3,2,2022-08-05,2022-08-19,2022-08-18,user
1272,76,169,1,1,2022-08-06,2022-08-20,2022-08-17,user
1273,453,451,1,2,2022-08-07,2022-08-21,2022-08-21,user
1274,354,360,6,1,2022-08-07,2022-08-21,2022-08-19,user
1275,602,219,3,1,2022-08-08,2022-08-22,2022-08-18,user
1276,307,156,6,1,2022-08-08,2022-08-22,2022-08-19,user
1277,655,422,2,2,2022-08-09,2022-08-23,2022-08-23,user
1278,435,454,4,2,2022-08-09,2022-08-23,2022-08-23,user
1279,257,223,1,1,2022-08-09,2022-08-23,2022-08-20,user
1280,982,17,5,2,2022-08-09,2022-08-23,2022-08-22,user
1281,468,89,5,1,2022-08-10,2022-08-24,2022-08-23,user
1282,310,103,1,2,2022-08-10,2022-08-24,2022-08-18,user
1283,204,144,6,2,2022-08-10,2022-08-24,2022-08-24,system
1284,394,127,1,2,2022-08-11,2022-08-25,2022-08-23,user
1285,495,394,4,1,2022-08-11,2022-08-25,2022-08-21,user
1286,110,360,6,1,2022-08-11,2022-08-25,2022-08-23,user
1287,838,291,3,1,2022-08-11,2022-08-25,2022-08-22,user
1288,243,440,2,2,2022-08-12,2022-08-26,2022-08-25,user
1289,391,323,5,1,2022-08-12,2022-08-26,2022-08-25,user
1290,586,144,6,2,2022-08-13,2022-08-27,2022-08-23,user
1291,368,254,2,1,2022-08-14,2022-08-28,2022-08-26,user
1292,589,284,2,2,2022-08-15,2022-08-29,2022-08-27,user
1293,303,87,3,2,2022-08-15,2022-08-29,2022-08-23,user
1294,303,255,3,1,2022-08-15,2022-08-29,2022-08-24,user
1295,23,567,3,2,2022-08-16,2022-08-30,2022-08-28,user
1296,675,292,4,2,2022-08-16,2022-08-30,2022-08-29,user
1297,406,28,4,1,2022-08-17,2022-08-31,2022-08-27,user
1298,793,532,4,1,2022-08-17,2022-08-31,2022-08-25,user
1299,282,309,3,1,2022-08-18,2022-09-01,2022-09-01,system
1300,9,211,1,2,2022-08-18,2022-09-01,2022-09-01,user
1301,580,531,3,1,2022-08-18,2022-09-01,2022-08-28,user
1302,703,522,6,2,2022-08-18,2022-09-01,2022-08-26,user
1303,51,194,2,2,2022-08-18,2022-09-01,2022-08-27,user
1304,621,402,6,1,2022-08-18,2022-09-01,2022-08-28,user
1305,509,303,3,1,2022-08-19,2022-09-02,2022-09-02,system
1306,294,56,2,1,2022-08-19,2022-09-02,2022-08-27,user
1307,236,246,6,1,2022-08-19,2022-09-02,2022-08-29,user
1308,622,507,3,2,2022-08-19,2022-09-02,2022-08-30,user
1309,361,396,6,2,2022-08-19,2022-09-02,2022-09-01,user
1310,225,116,2,2,2022-08-20,2022-09-03,2022-09-01,user
1311,652,247,1,1,2022-08-20,2022-09-03,2022-09-03,user
1312,195,512,2,1,2022-08-21,2022-09-04,2022-08-30,user
1313,997,439,1,2,2022-08-21,2022-09-04,2022-09-02,user
1314,636,73,1,2,2022-08-22,2022-09-05,2022-09-03,user
1315,257,541,1,2,2022-08-23,2022-09-06,2022-09-04,user
1316,695,13,1,2,2022-08-24,2022-09-07,2022-09-04,user
1317,676,370,4,2,2022-08-24,2022-09-07,2022-09-02,user
1318,698,325,1,1,2022-08-24,2022-09-07,2022-09-05,user
1319,141,136,4,2,2022-08-24,2022-09-07,2022-09-01,user
1320,644,397,1,2,2022-08-24,2022-09-07,2022-09-07,user
1321,100,583,1,1,2022-08-25,2022-09-08,2022-09-08,system
1322,643,431,5,2,2022-08-26,2022-09-09,2022-09-09,system
1323,978,223,1,1,2022-08-26,2022-09-09,2022-09-07,user
1324,768,219,3,2,2022-08-26,2022-09-09,2022-09-06,user
1325,662,375,3,1,2022-08-27,2022-09-10,2022-09-06,user
1326,41,560,2,2,2022-08-28,2022-09-11,2022-09-10,user
1327,317,177,3,2,2022-08-28,2022-09-11,2022-09-11,system
1328,452,483,3,1,2022-08-28,2022-09-11,2022-09-07,user
1329,35,75,3,2,2022-08-28,2022-09-11,2022-09-10,user
1330,594,18,6,1,2022-08-28,2022-09-11,2022-09-05,user
1331,374,70,4,1,2022-08-28,2022-09-11,2022-09-07,user
1332,135,15,3,1,2022-08-28,2022-09-11,2022-09-08,user
1333,93,269,5,2,2022-08-29,2022-09-12,2022-09-06,user
1334,303,221,5,1,2022-08-30,2022-09-13,2022-09-10,user
1335,335,41,5,1,2022-08-31,2022-09-14,2022-09-09,user
1336,426,62,2,1,2022-09-01,2022-09-15,2022-09-11,user
1337,180,408,6,1,2022-09-01,2022-09-15,2022-09-12,user
1338,964,235,1,2,2022-09-01,2022-09-15,2022-09-12,user
1339,206,519,3,1,2022-09-02,2022-09-16,2022-09-16,system
1340,136,294,6,1,2022-09-03,2022-09-17,2022-09-13,user
1341,553,514,4,2,2022-09-03,2022-09-17,2022-09-12,user
1342,375,426,6,1,2022-09-03,2022-09-17,2022-09-15,user
1343,892,156,6,2,2022-09-03,2022-09-17,2022-09-14,user
1344,544,434,2,2,2022-09-04,2022-09-18,2022-09-14,user
1345,514,412,4,1,2022-09-05,2022-09-19,2022-09-14,user
1346,280,85,1,2,2022-09-06,2022-09-20,2022-09-14,user
1347,169,550,4,2,2022-09-07,2022-09-21,2022-09-17,user
1348,264,551,5,2,2022-09-08,2022-09-22,2022-09-22,user
1349,966,269,5,2,2022-09-08,2022-09-22,2022-09-21,user
1350,494,157,1,1,2022-09-09,2022-09-23,2022-09-17,user
1351,303,285,3,2,2022-09-10,2022-09-24,2022-09-24,system
1352,347,86,2,1,2022-09-10,2022-09-24,2022-09-19,user
1353,118,318,6,1,2022-09-10,2022-09-24,2022-09-18,user
1354,480,81,3,1,2022-09-10,2022-09-24,2022-09-21,user
1355,78,524,2,2,2022-09-10,2022-09-24,2022-09-22,user
1356,145,209,5,2,2022-09-10,2022-09-24,2022-09-18,user
1357,232,160,4,1,2022-09-10,2022-09-24,2022-09-24,system
1358,992,18,6,2,2022-09-10,2022-09-24,2022-09-24,user
1359,693,550,4,1,2022-09-11,2022-09-25,2022-09-22,user
1360,691,335,5,2,2022-09-12,2022-09-26,2022-09-24,user
1361,407,401,5,1,2022-09-13,2022-09-27,2022-09-22,user
1362,571,68,2,2,2022-09-13,2022-09-27,2022-09-22,user
1363,375,318,6,1,2022-09-14,2022-09-28,2022-09-24,user
1364,93,448,4,1,2022-09-15,2022-09-29,2022-09-26,user
1365,405,245,5,2,2022-09-15,2022-09-29,2022-09-28,user
1366,15,60,6,1,2022-09-15,2022-09-29,2022-09-29,user
1367,271,251,5,2,2022-09-16,2022-09-30,2022-09-28,user
1368,550,89,5,1,2022-09-17,2022-10-01,2022-09-27,user
1369,127,445,1,2,2022-09-17,2022-10-01,2022-10-01,user
1370,466,119,5,1,2022-09-18,2022-10-02,2022-09-28,user
1371,836,85,1,2,2022-09-18,2022-10-02,2022-09-26,user
1372,378,465,3,1,2022-09-19,2022-10-03,2022-09-28,user
1373,689,57,3,2,2022-09-19,2022-10-03,2022-10-03,user
1374,689,317,5,2,2022-09-19,2022-10-03,2022-10-03,user
1375,269,180,6,2,2022-09-20,2022-10-04,2022-09-28,user
1376,599,123,3,1,2022-09-21,2022-10-05,2022-10-05,system
1377,391,13,1,1,2022-09-21,2022-10-05,2022-10-03,user
1378,654,141,3,2,2022-09-21,2022-10-05,2022-10-04,user
1379,381,12,6,2,2022-09-22,2022-10-06,2022-10-01,user
1380,111,168,6,1,2022-09-22,2022-10-06,2022-10-01,user
1381,692,509,5,2,2022-09-23,2022-10-07,2022-10-06,user
1382,240,356,2,1,2022-09-23,2022-10-07,2022-10-01,user
1383,483,536,2,2,2022-09-24,2022-10-08,2022-10-05,user
1384,26,530,2,2,2022-09-25,2022-10-09,2022-10-06,user
1385,800,375,3,2,2022-09-25,2022-10-09,2022-10-09,system
1386,635,266,2,1,2022-09-26,2022-10-10,2022-10-09,user
1387,575,171,3,1,2022-09-26,2022-10-10,2022-10-10,system
1388,336,381,3,1,2022-09-26,2022-10-10,2022-10-08,user
1389,625,130,4,2,2022-09-26,2022-10-10,2022-10-04,user
1390,227,276,6,1,2022-09-26,2022-10-10,2022-10-04,user
1391,664,121,1,1,2022-09-27,2022-10-11,2022-10-07,user
1392,65,31,1,1,2022-09-28,2022-10-12,2022-10-06,user
1393,651,344,2,2,2022-09-28,2022-10-12,2022-10-11,user
1394,476,440,2,2,2022-09-28,2022-10-12,2022-10-12,system
1395,926,246,6,1,2022-09-28,2022-10-12,2022-10-12,system
1396,310,279,3,2,2022-09-29,2022-10-13,2022-10-11,user
1397,665,537,3,2,2022-09-30,2022-10-14,2022-10-14,user
1398,419,66,6,1,2022-09-30,2022-10-14,2022-10-08,user
1399,120,270,6,1,2022-10-01,2022-10-15,2022-10-11,user
1400,144,591,3,2,2022-10-02,2022-10-16,2022-10-13,user
1401,47,79,1,2,2022-10-02,2022-10-16,2022-10-10,user
1402,39,509,5,2,2022-10-02,2022-10-16,2022-10-10,user
1403,312,467,5,2,2022-10-03,2022-10-17,2022-10-15,user
1404,505,524,2,1,2022-10-04,2022-10-18,2022-10-18,system
1405,119,369,3,2,2022-10-04,2022-10-18,2022-10-17,user
1406,100,57,3,1,2022-10-04,2022-10-18,2022-10-17,user
1407,241,512,2,2,2022-10-05,2022-10-19,2022-10-15,user
1408,551,581,5,2,2022-10-06,2022-10-20,2022-10-14,user
1409,139,171,3,1,2022-10-07,2022-10-21,2022-10-19,user
1410,398,377,5,2,2022-10-07,2022-10-21,2022-10-21,user
1411,465,162,6,1,2022-10-08,2022-10-22,2022-10-18,user
1412,380,262,4,1,2022-10-09,2022-10-23,2022-10-22,user
1413,687,106,4,2,2022-10-10,2022-10-24,2022-10-19,user
1414,554,588,6,2,2022-10-10,2022-10-24,2022-10-20,user
1415,430,119,5,1,2022-10-11,2022-10-25,2022-10-20,user
1416,602,234,6,1,2022-10-11,2022-10-25,2022-10-20,user
1417,159,522,6,2,2022-10-11,2022-10-25,2022-10-21,user
1418,425,3,3,1,2022-10-12,2022-10-26,2022-10-22,user
1419,671,46,4,2,2022-10-13,2022-10-27,2022-10-25,user
1420,102,13,1,1,2022-10-13,2022-10-27,2022-10-23,user
1421,502,251,5,1,2022-10-13,2022-10-27,2022-10-27,user
1422,631,48,6,2,2022-10-13,2022-10-27,2022-10-24,user
1423,418,484,4,2,2022-10-14,2022-10-28,2022-10-27,user
1424,287,373,1,2,2022-10-14,2022-10-28,2022-10-22,user
1425,34,393,3,2,2022-10-15,2022-10-29,2022-10-25,user
1426,380,154,4,1,2022-10-16,2022-10-30,2022-10-25,user
1427,223,184,4,1,2022-10-17,2022-10-31,2022-10-26,user
1428,455,37,1,1,2022-10-17,2022-10-31,2022-10-27,user
1429,456,567,3,1,2022-10-17,2022-10-31,2022-10-25,user
1430,242,430,4,1,2022-10-18,2022-11-01,2022-10-26,user
1431,372,230,2,2,2022-10-19,2022-11-02,2022-10-31,user
1432,102,330,6,1,2022-10-20,2022-11-03,2022-11-01,user
1433,777,285,3,2,2022-10-20,2022-11-03,2022-10-31,user
1434,703,255,3,2,2022-10-21,2022-11-04,2022-11-02,user
1435,377,427,1,1,2022-10-22,2022-11-05,2022-10-30,user
1436,558,328,4,1,2022-10-22,2022-11-05,2022-10-31,user
1437,661,278,2,2,2022-10-22,2022-11-05,2022-11-03,user
1438,368,80,2,1,2022-10-22,2022-11-05,2022-11-01,user
1439,63,586,4,1,2022-10-22,2022-11-05,2022-11-03,user
1440,408,382,4,1,2022-10-23,2022-11-06,2022-11-02,user
1441,283,123,3,2,2022-10-24,2022-11-07,2022-11-03,user
1442,195,515,5,1,2022-10-25,2022-11-08,2022-11-03,user
1443,126,54,6,1,2022-10-26,2022-11-09,2022-11-08,user
1444,466,184,4,2,2022-10-26,2022-11-09,2022-11-09,user
1445,94,229,1,2,2022-10-26,2022-11-09,2022-11-05,user
1446,679,529,1,2,2022-10-26,2022-11-09,2022-11-07,user
1447,952,245,5,1,2022-10-26,2022-11-09,2022-11-06,user
1448,218,48,6,2,2022-10-27,2022-11-10,2022-11-05,user
1449,658,411,3,2,2022-10-27,2022-11-10,2022-11-05,user
1450,655,71,5,2,2022-10-28,2022-11-11,2022-11-05,user
1451,612,477,3,1,2022-10-28,2022-11-11,2022-11-07,user
1452,22,290,2,1,2022-10-29,2022-11-12,2022-11-10,user
1453,52,319,1,1,2022-10-29,2022-11-12,2022-11-08,user
1454,342,336,6,1,2022-10-29,2022-11-12,2022-11-10,user
1455,250,89,5,1,2022-10-29,2022-11-12,2022-11-09,user
1456,129,567,3,1,2022-10-30,2022-11-13,2022-11-07,user
1457,579,468,6,2,2022-10-30,2022-11-13,2022-11-08,user
1458,211,9,3,1,2022-10-31,2022-11-14,2022-11-08,user
1459,71,378,6,1,2022-10-31,2022-11-14,2022-11-11,user
1460,750,79,1,2,2022-10-31,2022-11-14,2022-11-09,user
1461,568,206,2,1,2022-11-01,2022-11-15,2022-11-14,user
1462,213,299,5,1,2022-11-01,2022-11-15,2022-11-09,user
1463,601,578,2,2,2022-11-02,2022-11-16,2022-11-10,user
1464,222,312,6,1,2022-11-02,2022-11-16,2022-11-13,user
1465,239,249,3,2,2022-11-02,2022-11-16,2022-11-10,user
1466,337,476,2,1,2022-11-03,2022-11-17,2022-11-11,user
1467,906,522,6,2,2022-11-03,2022-11-17,2022-11-15,user
1468,152,378,6,2,2022-11-04,2022-11-18,2022-11-15,user
1469,611,506,2,2,2022-11-04,2022-11-18,2022-11-15,user
1470,3,201,3,1,2022-11-05,2022-11-19,2022-11-14,user
1471,284,560,2,2,2022-11-05,2022-11-19,2022-11-18,user
1472,149,252,6,2,2022-11-05,2022-11-19,2022-11-17,user
1473,134,155,5,2,2022-11-06,2022-11-20,2022-11-18,user
1474,874,57,3,1,2022-11-06,2022-11-20,2022-11-14,user
1475,731,71,5,2,2022-11-06,2022-11-20,2022-11-19,user
1476,554,7,1,1,2022-11-07,2022-11-21,2022-11-20,user
1477,257,420,6,1,2022-11-07,2022-11-21,2022-11-21,system
1478,179,25,1,1,2022-11-07,2022-11-21,2022-11-20,user
1479,113,239,5,1,2022-11-07,2022-11-21,2022-11-20,user
1480,677,555,3,1,2022-11-07,2022-11-21,2022-11-18,user
1481,27,355,1,2,2022-11-08,2022-11-22,2022-11-20,user
1482,135,10,4,1,2022-11-09,2022-11-23,2022-11-19,user
1483,740,278,2,1,2022-11-09,2022-11-23,2022-11-17,user
1484,16,344,2,2,2022-11-10,2022-11-24,2022-11-20,user
1485,367,2,2,2,2022-11-11,2022-11-25,2022-11-21,user
1486,244,386,2,1,2022-11-11,2022-11-25,2022-11-25,system
1487,603,315,3,1,2022-11-12,2022-11-26,2022-11-21,user
1488,332,107,5,1,2022-11-13,2022-11-27,2022-11-26,user
1489,17,211,1,1,2022-11-14,2022-11-28,2022-11-28,system
1490,179,543,3,1,2022-11-15,2022-11-29,2022-11-28,user
1491,272,244,4,2,2022-11-16,2022-11-30,2022-11-30,system
1492,54,430,4,2,2022-11-16,2022-11-30,2022-11-28,user
1493,130,504,6,2,2022-11-16,2022-11-30,2022-11-24,user
1494,432,62,2,2,2022-11-17,2022-12-01,2022-12-01,system
1495,539,146,2,1,2022-11-18,2022-12-02,2022-12-02,user
1496,117,287,5,2,2022-11-19,2022-12-03,2022-11-30,user
1497,66,96,6,2,2022-11-19,2022-12-03,2022-12-01,user
1498,488,45,3,1,2022-11-19,2022-12-03,2022-11-28,user
1499,460,238,4,2,2022-11-19,2022-12-03,2022-11-27,user
1500,371,533,5,2,2022-11-20,2022-12-04,2022-12-04,user
1501,526,423,3,2,2022-11-21,2022-12-05,2022-12-05,user
1502,608,382,4,1,2022-11-21,2022-12-05,2022-12-04,user
1503,112,470,2,1,2022-11-21,2022-12-05,2022-12-02,user
1504,909,251,5,2,2022-11-21,2022-12-05,2022-12-05,user
1505,847,25,1,1,2022-11-21,2022-12-05,2022-11-30,user
1506,463,87,3,2,2022-11-22,2022-12-06,2022-11-30,user
1507,516,595,1,2,2022-11-22,2022-12-06,2022-12-03,user
1508,227,98,2,1,2022-11-23,2022-12-07,2022-12-03,user
1509,799,7,1,2,2022-11-23,2022-12-07,2022-12-02,user
1510,630,518,2,1,2022-11-24,2022-12-08,2022-12-07,user
1511,45,137,5,2,2022-11-25,2022-12-09,2022-12-08,user
1512,675,404,2,1,2022-11-26,2022-12-10,2022-12-09,user
1513,798,249,3,1,2022-11-26,2022-12-10,2022-12-07,user
1514,534,77,5,2,2022-11-27,2022-12-11,2022-12-11,user
1515,309,582,6,1,2022-11-27,2022-12-11,2022-12-08,user
1516,470,64,4,1,2022-11-27,2022-12-11,2022-12-08,user
1517,659,446,2,2,2022-11-27,2022-12-11,2022-12-06,user
1518,32,134,2,2,2022-11-28,2022-12-12,2022-12-07,user
1519,63,243,3,2,2022-11-28,2022-12-12,2022-12-07,user
1520,491,299,5,2,2022-11-28,2022-12-12,2022-12-12,user
1521,412,268,4,2,2022-11-28,2022-12-12,2022-12-10,user
1522,437,323,5,2,2022-11-28,2022-12-12,2022-12-08,user
1523,703,403,1,1,2022-11-29,2022-12-13,2022-12-09,user
1524,111,335,5,2,2022-11-29,2022-12-13,2022-12-10,user
1525,503,326,2,2,2022-11-30,2022-12-14,2022-12-09,user
1526,455,464,2,1,2022-12-01,2022-12-15,2022-12-14,user
1527,76,279,3,1,2022-12-01,2022-12-15,2022-12-14,user
1528,83,240,6,2,2022-12-01,2022-12-15,2022-12-11,user
1529,330,77,5,2,2022-12-02,2022-12-16,2022-12-16,user
1530,623,208,4,1,2022-12-02,2022-12-16,2022-12-16,system
1531,152,140,2,1,2022-12-02,2022-12-16,2022-12-12,user
1532,68,599,5,1,2022-12-03,2022-12-17,2022-12-14,user
1533,130,112,4,1,2022-12-04,2022-12-18,2022-12-15,user
1534,282,160,4,2,2022-12-04,2022-12-18,2022-12-12,user
1535,640,109,1,2,2022-12-04,2022-12-18,2022-12-12,user
1536,649,169,1,2,2022-12-05,2022-12-19,2022-12-16,user
1537,600,461,5,2,2022-12-05,2022-12-19,2022-12-13,user
1538,562,478,4,1,2022-12-06,2022-12-20,2022-12-16,user
1539,333,322,4,1,2022-12-06,2022-12-20,2022-12-17,user
1540,391,417,3,2,2022-12-07,2022-12-21,2022-12-18,user
1541,612,124,4,1,2022-12-08,2022-12-22,2022-12-22,system
1542,986,89,5,2,2022-12-08,2022-12-22,2022-12-21,user
1543,544,549,3,2,2022-12-09,2022-12-23,2022-12-18,user
1544,302,367,1,1,2022-12-10,2022-12-24,2022-12-20,user
1545,465,213,3,2,2022-12-10,2022-12-24,2022-12-24,user
1546,518,463,1,2,2022-12-10,2022-12-24,2022-12-20,user
1547,899,404,2,1,2022-12-10,2022-12-24,2022-12-20,user
1548,620,316,4,1,2022-12-11,2022-12-25,2022-12-23,user
1549,441,475,1,1,2022-12-11,2022-12-25,2022-12-23,user
1550,102,272,2,1,2022-12-12,2022-12-26,2022-12-21,user
1551,118,123,3,1,2022-12-12,2022-12-26,2022-12-24,user
1552,671,93,3,2,2022-12-13,2022-12-27,2022-12-21,user
1553,667,162,6,2,2022-12-13,2022-12-27,2022-12-24,user
1554,565,312,6,1,2022-12-13,2022-12-27,2022-12-27,user
1555,221,42,6,2,2022-12-14,2022-12-28,2022-12-27,user
1556,715,323,5,2,2022-12-14,2022-12-28,2022-12-24,user
1557,441,221,5,1,2022-12-15,2022-12-29,2022-12-29,user
1558,463,336,6,2,2022-12-15,2022-12-29,2022-12-23,user
1559,234,152,2,2,2022-12-15,2022-12-29,2022-12-25,user
1560,424,94,4,1,2022-12-15,2022-12-29,2022-12-27,user
1561,348,255,3,1,2022-12-15,2022-12-29,2022-12-28,user
1562,465,365,5,2,2022-12-15,2022-12-29,2022-12-23,user
1563,409,406,4,1,2022-12-16,2022-12-30,2022-12-30,user
1564,426,526,4,1,2022-12-16,2022-12-30,2022-12-26,user
1565,98,51,3,1,2022-12-17,2022-12-31,2022-12-29,user
1566,321,307,1,1,2022-12-18,2023-01-01,2022-12-29,user
1567,438,267,3,1,2022-12-19,2023-01-02,2022-12-30,user
1568,321,179,5,2,2022-12-19,2023-01-02,2022-12-31,user
1569,682,32,2,2,2022-12-19,2023-01-02,2022-12-30,user
1570,262,415,1,2,2022-12-20,2023-01-03,2022-12-29,user
1571,384,464,2,2,2022-12-20,2023-01-03,2023-01-01,user
1572,157,570,6,2,2022-12-21,2023-01-04,2022-12-30,user
1573,704,564,6,1,2022-12-22,2023-01-05,2023-01-03,user
1574,486,256,4,1,2022-12-22,2023-01-05,2022-12-31,user
1575,69,97,1,1,2022-12-22,2023-01-05,2023-01-02,user
1576,94,474,6,1,2022-12-22,2023-01-05,2023-01-02,user
1577,88,105,3,1,2022-12-23,2023-01-06,2022-12-31,user
1578,96,144,6,2,2022-12-23,2023-01-06,2023-01-02,user
1579,443,125,5,1,2022-12-24,2023-01-07,2023-01-02,user
1580,99,13,1,2,2022-12-25,2023-01-08,2023-01-08,system
1581,382,64,4,2,2022-12-26,2023-01-09,2023-01-08,user
1582,134,228,6,2,2022-12-26,2023-01-09,2023-01-07,user
1583,570,134,2,1,2022-12-27,2023-01-10,2023-01-07,user
1584,62,203,5,2,2022-12-27,2023-01-10,2023-01-10,system
1585,601,411,3,1,2022-12-27,2023-01-10,2023-01-07,user
1586,576,382,4,1,2022-12-27,2023-01-10,2023-01-08,user
1587,576,87,3,2,2022-12-27,2023-01-10,2023-01-10,system
1588,807,213,3,2,2022-12-27,2023-01-10,2023-01-09,user
1589,338,597,3,2,2022-12-28,2023-01-11,2023-01-07,user
1590,687,266,2,2,2022-12-29,2023-01-12,2023-01-10,user
1591,126,77,5,2,2022-12-29,2023-01-12,2023-01-11,user
1592,421,23,5,1,2022-12-30,2023-01-13,2023-01-08,user
1593,363,67,1,1,2022-12-30,2023-01-13,2023-01-08,user
1594,682,203,5,1,2022-12-30,2023-01-13,2023-01-12,user
1595,434,455,5,2,2022-12-31,2023-01-14,2023-01-13,user
1596,53,132,6,1,2023-01-01,2023-01-15,2023-01-09,user
1597,295,95,5,1,2023-01-02,2023-01-16,2023-01-15,user
1598,615,340,4,1,2023-01-03,2023-01-17,2023-01-16,user
1599,320,126,6,1,2023-01-03,2023-01-17,2023-01-15,user
1600,361,44,2,1,2023-01-04,2023-01-18,2023-01-18,system
1601,107,473,5,2,2023-01-04,2023-01-18,2023-01-15,user
1602,592,52,4,1,2023-01-04,2023-01-18,2023-01-12,user
1603,520,173,5,1,2023-01-05,2023-01-19,2023-01-17,user
1604,218,588,6,1,2023-01-06,2023-01-20,2023-01-18,user
1605,159,444,6,2,2023-01-06,2023-01-20,2023-01-17,user
1606,673,405,3,2,2023-01-06,2023-01-20,2023-01-16,user
1607,494,509,5,1,2023-01-06,2023-01-20,2023-01-18,user
1608,230,31,1,1,2023-01-07,2023-01-21,2023-01-15,user
1609,111,392,2,1,2023-01-08,2023-01-22,2023-01-22,user
1610,359,437,5,2,2023-01-08,2023-01-22,2023-01-19,user
1611,570,177,3,1,2023-01-09,2023-01-23,2023-01-18,user
1612,377,363,3,1,2023-01-10,2023-01-24,2023-01-20,user
1613,118,220,4,2,2023-01-11,2023-01-25,2023-01-22,user
1614,286,192,6,1,2023-01-11,2023-01-25,2023-01-19,user
1615,955,365,5,1,2023-01-11,2023-01-25,2023-01-22,user
1616,588,282,6,2,2023-01-12,2023-01-26,2023-01-24,user
1617,918,474,6,2,2023-01-12,2023-01-26,2023-01-22,user
1618,232,287,5,2,2023-01-13,2023-01-27,2023-01-21,user
1619,908,279,3,1,2023-01-13,2023-01-27,2023-01-22,user
1620,808,336,6,1,2023-01-13,2023-01-27,2023-01-21,user
1621,440,457,1,1,2023-01-14,2023-01-28,2023-01-27,user
1622,575,153,3,1,2023-01-14,2023-01-28,2023-01-28,system
1623,637,36,6,2,2023-01-15,2023-01-29,2023-01-27,user
1624,629,252,6,2,2023-01-15,2023-01-29,2023-01-29,system
1625,692,303,3,2,2023-01-16,2023-01-30,2023-01-30,user
1626,659,511,1,2,2023-01-16,2023-01-30,2023-01-27,user
1627,571,422,2,1,2023-01-16,2023-01-30,2023-01-26,user
1628,27,564,6,2,2023-01-16,2023-01-30,2023-01-27,user
1629,624,491,5,1,2023-01-16,2023-01-30,2023-01-29,user
1630,674,63,3,2,2023-01-16,2023-01-30,2023-01-29,user
1631,274,90,6,2,2023-01-16,2023-01-30,2023-01-24,user
1632,30,287,5,1,2023-01-16,2023-01-30,2023-01-24,user
1633,766,125,5,1,2023-01-16,2023-01-30,2023-01-25,user
1634,185,393,3,1,2023-01-17,2023-01-31,2023-01-26,user
1635,280,141,3,2,2023-01-17,2023-01-31,2023-01-31,system
1636,317,430,4,2,2023-01-17,2023-01-31,2023-01-26,user
1637,348,205,1,2,2023-01-18,2023-02-01,2023-01-30,user
1638,360,539,5,1,2023-01-18,2023-02-01,2023-02-01,user
1639,7,256,4,1,2023-01-18,2023-02-01,2023-01-31,user
1640,186,557,5,1,2023-01-18,2023-02-01,2023-02-01,user
1641,147,20,2,1,2023-01-19,2023-02-02,2023-01-27,user
1642,794,312,6,2,2023-01-19,2023-02-02,2023-01-27,user
1643,580,392,2,1,2023-01-20,2023-02-03,2023-02-03,user
1644,674,368,2,2,2023-01-20,2023-02-03,2023-01-29,user
1645,411,492,6,2,2023-01-20,2023-02-03,2023-02-02,user
1646,72,558,6,2,2023-01-20,2023-02-03,2023-01-29,user
1647,146,497,5,2,2023-01-20,2023-02-03,2023-01-31,user
1648,649,353,5,2,2023-01-20,2023-02-03,2023-02-01,user
1649,32,580,4,2,2023-01-21,2023-02-04,2023-01-31,user
1650,94,515,5,1,2023-01-21,2023-02-04,2023-02-01,user
1651,544,330,6,2,2023-01-21,2023-02-04,2023-02-02,user
1652,221,398,2,2,2023-01-22,2023-02-05,2023-02-03,user
1653,386,277,1,2,2023-01-23,2023-02-06,2023-02-03,user
1654,430,185,5,1,2023-01-24,2023-02-07,2023-02-02,user
1655,465,27,3,1,2023-01-25,2023-02-08,2023-02-03,user
1656,744,363,3,1,2023-01-25,2023-02-08,2023-02-02,user
1657,350,327,3,2,2023-01-26,2023-02-09,2023-02-08,user
1658,162,225,3,1,2023-01-27,2023-02-10,2023-02-06,user
1659,943,221,5,2,2023-01-27,2023-02-10,2023-02-09,user
1660,379,31,1,1,2023-01-28,2023-02-11,2023-02-07,user
1661,320,288,6,1,2023-01-28,2023-02-11,2023-02-09,user
1662,333,60,6,1,2023-01-29,2023-02-12,2023-02-12,user
1663,582,484,4,2,2023-01-29,2023-02-12,2023-02-11,user
1664,611,543,3,1,2023-01-29,2023-02-12,2023-02-08,user
1665,87,367,1,1,2023-01-29,2023-02-12,2023-02-09,user
1666,54,599,5,2,2023-01-29,2023-02-12,2023-02-11,user
1667,160,239,5,2,2023-01-29,2023-02-12,2023-02-08,user
1668,162,164,2,1,2023-01-30,2023-02-13,2023-02-07,user
1669,633,103,1,2,2023-01-30,2023-02-13,2023-02-11,user
